,activation_code,total_time_spent,NPS_repgrid,NPS_identity,age,num_kids,stress_score,gender,marital_status,rep_grid_elements_id,stressful_situation_rating,rep_grid_matrix,interesting_rating_repgrid_output1,learnt_score_repgrid_output1,interesting_rating_repgrid_output2,learnt_score_repgrid_output2,do_you_want_to_improve_output2,interesting_rating_repgrid_output3,learnt_score_repgrid_output3,do_you_want_to_improve_output3,interesting_rating_repgrid_output4,learnt_score_repgrid_output4,do_you_want_to_improve_output4,feeling_repgrid_activity,comments_repgrid_activity,core_identity,middle_identity,outer_identity,learnt_score_identity_activity,interesting_score_identity_activity,feeling_identity_activity,comments_identity_activity,identity_consistency_score,cumulative_time_per_page,repgrid_output1_constructs,repgrid_output1_elements,repgrid_output4,repgrid_output2,repgrid_output3_good_constructs,repgrid_output3_bad_constructs,repgrid_output3_bad_elements,gender_int,marital_int,rep_grid_matrix_median_current_self,rep_grid_matrix_median_ideal_self,repgrid_max_succesful,repgrid_max_caring,repgrid_max_selfish,repgrid_max_friendly,repgrid_max_talkative,repgrid_max_fun,repgrid_max_docile,repgrid_max_understanding,repgrid_max_motivated,repgrid_max_confident,repgrid_min_succesful,repgrid_min_caring,repgrid_min_selfish,repgrid_min_friendly,repgrid_min_talkative,repgrid_min_fun,repgrid_min_docile,repgrid_min_understanding,repgrid_min_motivated,repgrid_min_confident,repgrid_median_succesful,repgrid_median_caring,repgrid_median_selfish,repgrid_median_friendly,repgrid_median_talkative,repgrid_median_fun,repgrid_median_docile,repgrid_median_understanding,repgrid_median_motivated,repgrid_median_confident,repgrid_sum_confident,repgrid_sum_succesful,repgrid_sum_caring,repgrid_sum_selfish,repgrid_sum_friendly,repgrid_sum_talkative,repgrid_sum_fun,repgrid_sum_docile,repgrid_sum_understanding,repgrid_sum_motivated,repgrid_std_succesful,repgrid_std_caring,repgrid_std_selfish,repgrid_std_friendly,repgrid_std_talkative,repgrid_std_fun,repgrid_std_docile,repgrid_std_understanding,repgrid_std_motivated,repgrid_std_confident,sum_stressful_situations,selfesteem,satisfaction
90,ktiPuFMj ,21,8,8,27,0,25,Male,Single,"[0, 1, 12, 7, 8, 5]","[2, 1, 2, 2, 2, 0, 2, 2, 2, 3, 1, 1, 1, 2, 3, 3]","[array([4, 7, 4, 5, 3, 4]), array([4, 7, 3, 3, 5, 6]), array([5, 4, 3, 2, 3, 5]), array([4, 7, 3, 3, 3, 6]), array([5, 5, 3, 3, 4, 6]), array([5, 5, 3, 3, 6, 6]), array([5, 5, 3, 3, 5, 6]), array([5, 5, 3, 3, 4, 6]), array([6, 7, 2, 2, 6, 7]), array([6, 7, 4, 4, 3, 7])]",Agree,Agree,Strongly agree,Strongly agree,Yes,Strongly agree,Agree,Yes,Strongly agree,Strongly agree,Yes,Better,This experience made me think about how I need to behave towards co workers that I dislike and in tense situations - to be civil and confident in getting to the problem as opposed to being the problem.,"['punctual', 'helpful', 'hardworking']","['delayed', 'lazy', 'playful', 'unhelpful', 'thoughtful']","['delayed', 'organised', 'teamplayer', 'playful', 'compromising', 'unhelpful', 'following', 'slowpaced', 'conservative', 'thoughtful', 'lazy']",Agree,Agree,Better,I understand now why I get defensive about my core principles.},1.9722222222222223,"[0.0, 0.1, 0.2833333333333333, 0.3333333333333333, 1.3, 1.3833333333333333, 2.85, 2.8833333333333333, 4.266666666666667, 4.966666666666667, 6.383333333333334, 7.033333333333333, 8.466666666666667, 8.716666666666667, 9.0, 15.283333333333333, 15.483333333333333, 15.65, 15.766666666666667, 15.85, 15.983333333333333, 16.033333333333335, 16.483333333333334, 16.75, 17.133333333333333, 17.416666666666668, 18.966666666666665, 19.033333333333335, 19.066666666666666, 19.383333333333333, 19.683333333333334, 20.0, 20.05]","['stubborn / docile', 'unfriendly / friendly']","[7, 5]",-0.13835657099402665,0.12341063750884487,"['unsuccessful / successful', 'uncaring / caring', 'unfriendly / friendly']","['selfish / generous', 'quiet / talkative', 'boring / fun', 'stubborn / docile', 'not understanding / understanding', 'unambitious / motivated', 'not confident / confident']","[12, 7, 8]",2,1,5.0,6.0,7,7,5,7,6,6,6,6,7,7,3,3,2,3,3,3,3,3,2,3,4.0,4.5,3.5,3.5,4.5,5.0,5.0,4.5,6.0,5.0,31,27,28,22,26,26,28,27,26,30,1.2583057392117916,1.4907119849998596,1.1055415967851334,1.5986105077709065,1.1055415967851332,1.247219128924647,1.118033988749895,1.1055415967851332,2.160246899469287,1.5723301886761005,29,0,1
91,ofKAON5v ,17,2,5,39,0,31,Female,Single,"[0, 1, 11, 8, 10, 7]","[3, 2, 3, 2, 1, 3, 3, 3, 3, 2, 2, 1, 2, 3, 2, 2]","[array([4, 7, 5, 3, 5, 1]), array([7, 6, 4, 1, 5, 1]), array([7, 5, 5, 4, 4, 5]), array([5, 5, 4, 1, 5, 1]), array([3, 5, 4, 1, 4, 3]), array([2, 4, 2, 1, 1, 1]), array([6, 4, 4, 2, 4, 2]), array([7, 5, 4, 2, 4, 5]), array([3, 5, 3, 1, 4, 2]), array([2, 5, 3, 1, 4, 4])]",Disagree,Disagree,Disagree,Agree,No,Agree,Agree,No,Agree,Agree,No,Same,Very wordy and not user friendly with a dull/boring back ground ,"['thoughtful', 'helpful', 'hardworking']","['teamplayer', 'lazy', 'opinionated', 'unhelpful', 'spontaneous']","['delayed', 'organised', 'teamplayer', 'playful', 'opinionated', 'unhelpful', 'influential', 'slowpaced', 'liberal', 'spontaneous', 'lazy']",Agree,Agree,Better,None to add},2.0030864197530867,"[0.0, 0.2, 0.36666666666666664, 0.48333333333333334, 1.95, 2.0166666666666666, 3.783333333333333, 3.85, 3.933333333333333, 4.783333333333333, 5.05, 5.6, 6.183333333333334, 6.516666666666667, 6.883333333333334, 8.633333333333333, 8.833333333333334, 9.183333333333334, 10.066666666666666, 10.35, 10.533333333333333, 10.55, 11.116666666666667, 11.483333333333333, 11.883333333333333, 12.15, 12.466666666666667, 12.516666666666667, 12.566666666666666, 13.116666666666667, 13.516666666666667, 13.783333333333333, 13.833333333333334]","['stubborn / docile', 'unambitious / motivated']","[1, 10]",0.1474419561548971,0.29400861732093586,"['unsuccessful / successful', 'selfish / generous', 'quiet / talkative', 'stubborn / docile', 'not understanding / understanding', 'unambitious / motivated', 'not confident / confident']","['uncaring / caring', 'unfriendly / friendly']","[11, 8, 10, 7]",1,1,4.5,5.0,7,7,7,5,5,4,6,7,5,5,1,1,4,1,1,1,2,2,1,1,4.5,4.5,5.0,4.5,3.5,1.5,4.0,4.5,3.0,3.5,19,25,24,30,21,20,11,22,27,18,1.863389981249825,2.309401076758503,1.0,1.8027756377319946,1.247219128924647,1.0671873729054748,1.3743685418725535,1.5,1.2909944487358056,1.3437096247164249,37,0,1
92,6jU2XczD ,55,7,7,39,0,23,Female,Single,"[0, 1, 10, 9, 13, 11, 3]","[1, 2, 3, 2, 0, 1, 3, 2, 3, 3, 1, 3, 0, 1, 2, 1]","[array([5, 7, 5, 5, 4, 5]), array([4, 5, 7, 7, 5, 7]), array([7, 7, 5, 7, 4, 6]), array([5, 4, 5, 6, 7, 4]), array([6, 4, 4, 5, 3, 5]), array([3, 6, 5, 5, 4, 4]), array([7, 4, 5, 4, 4, 4]), array([5, 5, 4, 6, 4, 5]), array([5, 6, 7, 4, 6, 4]), array([7, 7, 5, 7, 5, 5])]",Agree,Agree,Agree,Agree,No,Agree,Agree,No,Agree,Agree,No,Same,It made me feel the same,"['organised', 'hardworking', 'helpful']","['lazy', 'independent', 'cluttered', 'spontaneous', 'unhelpful']","['unhelpful', 'opinionated', 'delayed', 'cluttered', 'independent', 'playful', 'influential', 'slowpaced', 'conservative', 'spontaneous', 'lazy']",Agree,Agree,Same,It gives me something to think about again. I seem to challenge my thought process a lot and reading my results makes me want to do better. I think tips on this app on how to overcome specific stresses in people’s lives,1.0030864197530862,"[0.0, 0.13333333333333333, 0.3, 0.5, 1.8166666666666667, 1.85, 3.3, 3.35, 3.533333333333333, 5.116666666666666, 5.266666666666667, 5.783333333333333, 6.166666666666667, 6.716666666666667, 7.083333333333333, 7.4, 7.816666666666666, 8.15, 8.566666666666666, 9.333333333333334, 9.65, 9.683333333333334, 10.0, 10.666666666666666, 11.316666666666666, 11.783333333333333, 12.283333333333333, 12.316666666666666, 12.383333333333333, 12.883333333333333, 13.4, 13.816666666666666, 13.833333333333334]","['unsuccessful / successful', 'quiet / talkative']","[11, 10]",0.06484762498301509,0.13563294194544945,"['unsuccessful / successful', 'quiet / talkative', 'boring / fun', 'stubborn / docile']","['uncaring / caring', 'selfish / generous', 'unfriendly / friendly', 'unambitious / motivated', 'not confident / confident']","[10, 9, 11, 13]",1,1,5.0,5.5,7,7,7,7,6,6,7,6,7,7,4,4,4,4,3,3,4,4,4,5,5.0,6.0,6.5,5.0,4.5,4.5,4.0,5.0,5.5,6.0,36,31,35,36,31,27,27,28,29,32,0.8975274678557505,1.2133516482134197,1.1547005383792515,1.0671873729054748,0.9574271077563381,0.9574271077563381,1.1055415967851332,0.6871842709362768,1.1055415967851332,1.0,28,0,1
93,vgXRfgx1 ,27,7,8,39,0,22,Male,Married,"[0, 1, 11, 12, 3, 2]","[3, 2, 2, 1, 0, 1, 2, 0, 0, 1, 0, 1, 3, 3, 1, 2]","[array([3, 7, 5, 4, 2, 5]), array([5, 7, 5, 6, 6, 5]), array([2, 6, 3, 2, 1, 6]), array([3, 6, 5, 2, 2, 6]), array([5, 7, 5, 4, 5, 6]), array([4, 7, 4, 3, 2, 6]), array([2, 4, 4, 2, 2, 5]), array([2, 7, 6, 6, 5, 3]), array([4, 7, 5, 6, 3, 5]), array([5, 7, 5, 5, 3, 6])]",Agree,Agree,Agree,Agree,Yes,Disagree,Disagree,Yes,Agree,Agree,Yes,Same,Took longer than I thought as I did try to complete this in a quiet place at a quiet time when I could reflect. The biggest stresses in my life relate to its most precious resources - time,"['punctual', 'hardworking', 'helpful']","['delayed', 'lazy', 'teamplayer', 'compromising', 'unhelpful']","['delayed', 'organised', 'teamplayer', 'playful', 'compromising', 'unhelpful', 'influential', 'fastpaced', 'liberal', 'spontaneous', 'lazy']",Agree,Agree,Same,Just reminded me what I already knew really},2.3302469135802473,"[0.0, 0.16666666666666666, 0.31666666666666665, 0.48333333333333334, 1.3, 1.3666666666666667, 2.966666666666667, 3.066666666666667, 3.2666666666666666, 4.183333333333334, 4.566666666666666, 4.983333333333333, 5.283333333333333, 5.666666666666667, 5.916666666666667, 6.233333333333333, 6.65, 7.05, 7.366666666666666, 7.783333333333333, 8.083333333333334, 8.116666666666667, 8.9, 9.233333333333333, 10.2, 10.616666666666667, 11.383333333333333, 11.433333333333334, 11.566666666666666, 12.016666666666667, 12.5, 12.766666666666667, 12.783333333333333]","['selfish / generous', 'unfriendly / friendly']","[0, 2]",0.5854905538443584,0.4261519835704906,"['unsuccessful / successful', 'uncaring / caring', 'selfish / generous', 'unfriendly / friendly', 'quiet / talkative', 'boring / fun', 'stubborn / docile', 'not understanding / understanding', 'unambitious / motivated', 'not confident / confident']",[],[],2,2,3.5,7.0,7,7,6,6,7,7,5,7,7,7,2,5,1,2,4,2,2,2,3,3,4.5,5.5,2.5,4.0,5.0,4.0,3.0,5.5,5.0,5.0,31,26,34,20,24,32,26,19,29,30,1.5986105077709065,0.7453559924999298,1.9720265943665387,1.7320508075688772,0.9428090415820632,1.699673171197595,1.2133516482134197,1.7716909687891083,1.2909944487358056,1.2133516482134197,22,0,1
94,XV3tC6x7 ,19,10,10,42,1,20,Female,Single,"[0, 1, 8, 5, 2, 3]","[3, 1, 3, 2, 3, 2, 3, 2, 3, 3, 2, 3, 1, 0, 1, 1]","[array([5, 7, 5, 4, 6, 2]), array([6, 7, 6, 3, 5, 2]), array([6, 7, 6, 3, 5, 2]), array([5, 7, 6, 4, 7, 3]), array([5, 5, 5, 2, 6, 1]), array([6, 7, 6, 4, 5, 3]), array([3, 5, 5, 6, 5, 7]), array([5, 7, 6, 4, 5, 3]), array([5, 7, 5, 6, 6, 3]), array([6, 6, 6, 3, 7, 3])]",Strongly agree,Agree,Strongly agree,Agree,Yes,Strongly agree,Strongly agree,Yes,Strongly agree,Strongly agree,Yes,Worse,It's interesting as it highlights areas I can try to improve on where I hadn't realised I had an issue ,"['helpful', 'hardworking', 'liberal']","['unhelpful', 'delayed', 'lazy', 'conservative', 'teamplayer']","['delayed', 'organised', 'teamplayer', 'serious', 'compromising', 'unhelpful', 'following', 'slowpaced', 'conservative', 'thoughtful', 'lazy']",Strongly agree,Strongly agree,Better,I feel this feedback felt more positive than in the last section. },2.2376543209876543,"[0.0, 0.11666666666666667, 0.3, 0.5666666666666667, 2.1666666666666665, 2.466666666666667, 5.416666666666667, 5.5, 5.816666666666666, 6.9, 7.1, 7.666666666666667, 8.133333333333333, 9.0, 9.883333333333333, 10.483333333333333, 11.133333333333333, 12.3, 13.75, 14.333333333333334, 14.783333333333333, 14.866666666666667, 15.45, 15.9, 16.55, 17.016666666666666, 18.133333333333333, 18.183333333333334, 18.25, 18.8, 19.05, 19.55, 19.616666666666667]","['selfish / generous', 'unsuccessful / successful']","[3, 5]",0.5691103932244722,0.1356083025688593,"['unsuccessful / successful', 'unfriendly / friendly', 'stubborn / docile', 'not understanding / understanding', 'unambitious / motivated']","['uncaring / caring', 'selfish / generous', 'quiet / talkative', 'boring / fun', 'not confident / confident']","[5, 2, 3]",1,1,5.0,7.0,7,7,7,7,6,7,7,7,7,7,2,2,2,3,1,3,3,3,3,3,5.0,5.5,5.5,5.5,5.0,5.5,5.0,5.0,5.5,6.0,31,29,29,29,32,24,31,31,30,32,1.5723301886761005,1.7716909687891083,1.7716909687891083,1.4907119849998596,1.8257418583505538,1.3437096247164249,1.2133516482134197,1.2909944487358056,1.247219128924647,1.5723301886761005,33,0,1
95,iAFvjksM ,22,10,10,28,0,23,Female,Single,"[0, 1, 12, 11, 3, 9]","[2, 1, 3, 3, 0, 1, 3, 0, 1, 1, 1, 1, 3, 2, 3, 2]","[array([5, 7, 4, 6, 2, 5]), array([6, 7, 5, 6, 3, 6]), array([5, 6, 5, 6, 4, 5]), array([6, 7, 5, 6, 5, 6]), array([5, 6, 4, 6, 5, 5]), array([5, 7, 4, 6, 4, 5]), array([4, 6, 3, 5, 4, 4]), array([5, 6, 4, 6, 4, 5]), array([5, 7, 6, 6, 4, 5]), array([5, 7, 4, 6, 4, 5])]",Agree,Agree,Agree,Agree,Yes,Strongly agree,Strongly agree,Yes,Agree,Agree,Yes,Better,I learnt a lot about myself and have definitely noticed that my mood changes when i do not have money,"['hardworking', 'organised', 'influential']","['spontaneous', 'lazy', 'following', 'cluttered', 'unhelpful']","['punctual', 'cluttered', 'independent', 'serious', 'opinionated', 'unhelpful', 'following', 'slowpaced', 'conservative', 'spontaneous', 'lazy']",Agree,Agree,Better,It made me realise that i have a lot of good attributes ,0.9598765432098766,"[0.0, 0.08333333333333333, 0.23333333333333334, 0.45, 1.5333333333333334, 1.6, 3.65, 3.7, 3.8333333333333335, 5.083333333333333, 5.283333333333333, 5.9, 6.383333333333334, 6.95, 7.366666666666666, 8.133333333333333, 8.516666666666667, 8.933333333333334, 10.083333333333334, 10.583333333333334, 11.416666666666666, 11.483333333333333, 11.983333333333333, 12.983333333333333, 13.4, 13.6, 14.45, 14.583333333333334, 14.766666666666667, 15.3, 15.75, 15.966666666666667, 16.016666666666666]","['stubborn / docile', 'unsuccessful / successful']","[0, 1]",0.5306686305052325,0.30676052218201955,"['unsuccessful / successful', 'boring / fun', 'stubborn / docile', 'unambitious / motivated', 'not confident / confident']","['uncaring / caring', 'selfish / generous', 'unfriendly / friendly', 'not understanding / understanding']","[12, 3]",1,1,5.0,7.0,7,7,6,7,6,7,6,6,7,7,2,3,4,5,4,4,3,4,4,4,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.5,5.0,31,29,33,31,35,31,31,26,30,33,1.5723301886761007,1.2583057392117916,0.6871842709362768,0.6871842709362768,0.6871842709362768,1.0671873729054746,0.9428090415820632,0.816496580927726,0.9574271077563381,1.0671873729054746,27,0,1
96,lxbQGVeW ,18,7,10,30,0,19,Female,Single,"[0, 1, 11, 8, 2, 3]","[1, 0, 2, 2, 2, 0, 2, 0, 1, 2, 0, 2, 3, 2, 1, 0]","[array([5, 7, 5, 5, 2, 2]), array([3, 7, 3, 7, 7, 7]), array([1, 5, 3, 6, 5, 4]), array([5, 5, 5, 3, 5, 5]), array([4, 4, 4, 3, 1, 2]), array([7, 7, 5, 3, 1, 1]), array([4, 5, 5, 5, 5, 3]), array([7, 7, 7, 7, 7, 7]), array([5, 7, 5, 6, 7, 7]), array([5, 6, 5, 5, 1, 2])]",Agree,Disagree,Agree,Disagree,No,Agree,Agree,Yes,Agree,Disagree,Yes,Same,N/a,"['hardworking', 'helpful', 'organised']","['delayed', 'lazy', 'cluttered', 'teamplayer', 'unhelpful']","['delayed', 'cluttered', 'teamplayer', 'playful', 'compromising', 'unhelpful', 'following', 'slowpaced', 'liberal', 'spontaneous', 'lazy']",Agree,Strongly agree,Same,I think this was the most accurate so farv},2.092592592592593,"[0.0, 0.2833333333333333, 0.4666666666666667, 0.6333333333333333, 2.35, 2.433333333333333, 5.216666666666667, 5.3, 5.683333333333334, 6.916666666666667, 7.483333333333333, 8.433333333333334, 9.7, 10.783333333333333, 11.816666666666666, 12.383333333333333, 12.9, 13.733333333333333, 14.416666666666666, 15.1, 15.5, 15.566666666666666, 16.533333333333335, 17.233333333333334, 17.966666666666665, 18.466666666666665, 20.016666666666666, 20.05, 20.45, 21.65, 22.466666666666665, 23.383333333333333, 23.433333333333334]","['not confident / confident', 'unsuccessful / successful']","[1, 2]",0.4875203137696194,0.3794755505646928,"['unsuccessful / successful', 'uncaring / caring', 'selfish / generous', 'unambitious / motivated']","['unfriendly / friendly', 'quiet / talkative', 'boring / fun', 'stubborn / docile', 'not confident / confident']","[8, 2, 3, 11]",1,1,5.0,6.5,7,7,6,5,4,7,5,7,7,6,2,3,1,3,1,1,3,7,5,1,5.0,7.0,4.5,5.0,3.5,4.0,5.0,7.0,6.5,5.0,24,26,34,24,28,18,24,27,42,37,1.7950549357115013,1.8856180831641267,1.632993161855452,0.7453559924999298,1.1547005383792515,2.516611478423583,0.7637626158259734,0.0,0.8975274678557507,1.8257418583505538,20,0,1
97,FlA74B1P ,12,9,8,38,0,22,Female,Single,"[0, 1, 12, 9, 13, 2]","[2, 3, 3, 1, 2, 3, 3, 2, 3, 3, 1, 2, 1, 1, 2, 0]","[array([5, 7, 5, 6, 7, 7]), array([7, 7, 5, 6, 7, 7]), array([4, 7, 4, 6, 6, 6]), array([5, 7, 5, 6, 6, 6]), array([4, 6, 5, 5, 7, 7]), array([4, 7, 5, 6, 7, 7]), array([3, 4, 2, 3, 5, 5]), array([5, 7, 4, 5, 6, 7]), array([6, 7, 6, 7, 6, 6]), array([5, 7, 4, 5, 6, 6])]",Agree,Agree,Strongly agree,Strongly agree,Yes,Agree,Agree,Yes,Strongly agree,Strongly agree,Yes,Better,Really interesting to get insight into how you feel which then impacts how you operate. We often are on automatic pilot (especially at work) and it’s good to think about what makes us tick and why that might be!,"['hardworking', 'teamplayer', 'organised']","['lazy', 'cluttered', 'spontaneous', 'unhelpful', 'independent']","['punctual', 'cluttered', 'independent', 'serious', 'compromising', 'unhelpful', 'following', 'slowpaced', 'conservative', 'spontaneous', 'lazy']",Agree,Agree,Same,Not as insightful as the other part of the survey because everything is already visible and summarised as you go through the selections...},0.9629629629629628,"[0.0, 0.2, 0.5666666666666667, 1.0, 2.9833333333333334, 3.033333333333333, 5.1, 5.25, 5.533333333333333, 6.983333333333333, 7.883333333333334, 9.6, 10.766666666666667, 11.9, 12.666666666666666, 13.333333333333334, 14.1, 15.033333333333333, 15.716666666666667, 16.683333333333334, 17.233333333333334, 17.333333333333332, 18.116666666666667, 18.7, 19.85, 20.533333333333335, 23.283333333333335, 23.366666666666667, 23.616666666666667, 24.383333333333333, 25.166666666666668, 25.8, 25.883333333333333]","['stubborn / docile', 'unfriendly / friendly']","[2, 13]",0.6280916963166585,0.6725436351106195,"['unsuccessful / successful', 'selfish / generous', 'unfriendly / friendly', 'quiet / talkative', 'boring / fun', 'not understanding / understanding', 'not confident / confident']",['stubborn / docile'],"[12, 13, 2]",1,1,5.0,7.0,7,7,7,7,7,7,5,7,7,7,5,5,4,5,4,4,2,4,6,4,6.5,7.0,6.0,6.0,5.5,6.5,3.5,5.5,6.0,5.5,33,37,39,33,35,34,36,22,34,38,0.8975274678557507,0.7637626158259734,1.118033988749895,0.6871842709362768,1.1055415967851332,1.1547005383792515,1.1055415967851334,1.1055415967851332,0.4714045207910317,0.9574271077563381,32,0,1
98,HYsEFs5m ,13,10,10,38,1,29,Female,Single,"[0, 1, 11, 12, 2, 8]","[3, 1, 3, 2, 3, 1, 3, 1, 2, 2, 1, 2, 2, 1, 2, 2]","[array([4, 7, 5, 2, 1, 1]), array([4, 7, 6, 1, 4, 3]), array([4, 7, 6, 3, 5, 4]), array([7, 6, 7, 7, 7, 4]), array([7, 5, 6, 3, 6, 1]), array([6, 6, 6, 1, 1, 1]), array([4, 4, 6, 7, 4, 7]), array([6, 7, 6, 1, 4, 1]), array([4, 7, 6, 1, 1, 1]), array([5, 7, 5, 1, 1, 1])]",Agree,Disagree,Agree,Agree,Yes,Agree,Agree,Yes,Agree,Agree,Yes,Same,The way some of the questions were written,"['organised', 'helpful', 'hardworking']","['lazy', 'cluttered', 'spontaneous', 'conservative', 'unhelpful']","['delayed', 'cluttered', 'teamplayer', 'serious', 'compromising', 'unhelpful', 'following', 'slowpaced', 'conservative', 'spontaneous', 'lazy']",Agree,Strongly agree,Better,I liked this one! },4.243827160493827,"[0.0, 1.45, 1.6333333333333333, 1.6666666666666667, 1.85, 1.9, 2.2333333333333334, 2.2666666666666666, 2.35, 3.45, 4.116666666666666, 4.283333333333333, 4.4, 4.483333333333333, 4.65, 4.766666666666667, 4.866666666666666, 5.0, 5.2, 5.333333333333333, 5.433333333333334, 5.5, 5.816666666666666, 6.016666666666667, 6.4, 6.566666666666666, 6.7, 6.716666666666667, 7.2, 7.683333333333334, 8.216666666666667, 8.4, 8.433333333333334]","['unambitious / motivated', 'quiet / talkative']","[12, 8]",-0.2690048553467877,-0.4464941755804738,"['selfish / generous', 'quiet / talkative']","['unfriendly / friendly', 'boring / fun', 'stubborn / docile', 'not understanding / understanding']","[8, 12, 2, 11]",1,1,4.5,7.0,7,7,7,7,7,6,7,7,7,7,1,1,3,4,1,1,4,1,1,1,3.0,4.0,4.5,7.0,5.5,3.5,5.0,5.0,2.5,3.0,20,20,25,29,38,28,21,32,25,20,2.211083193570267,1.9507833184532708,1.3437096247164249,1.1055415967851332,2.0548046676563256,2.5,1.3743685418725535,2.4094720491334933,2.494438257849294,2.4267032964268394,31,0,0
99,WzPlNvAQ ,14,7,7,33,1,19,Female,Single,"[0, 1, 12, 13, 9, 6]","[2, 1, 3, 2, 1, 0, 2, 1, 2, 2, 1, 1, 2, 1, 1, 3]","[array([4, 7, 4, 7, 7, 5]), array([7, 3, 4, 7, 7, 7]), array([4, 1, 4, 2, 2, 3]), array([4, 7, 3, 5, 4, 4]), array([3, 5, 3, 5, 4, 4]), array([3, 7, 3, 6, 4, 5]), array([2, 4, 2, 6, 5, 5]), array([4, 7, 4, 6, 6, 5]), array([2, 5, 3, 6, 6, 6]), array([2, 7, 2, 4, 3, 3])]",Agree,Disagree,Agree,Disagree,Yes,Agree,Agree,Yes,Agree,Strongly agree,Yes,Same,Thank you ,"['helpful', 'hardworking', 'organised']","['cluttered', 'slowpaced', 'teamplayer', 'unhelpful', 'lazy']","['punctual', 'cluttered', 'teamplayer', 'serious', 'compromising', 'unhelpful', 'influential', 'slowpaced', 'thoughtful', 'lazy', 'liberal']",Agree,Agree,Same,No},1.8456790123456788,"[0.0, 0.2, 0.65, 0.7833333333333333, 2.7333333333333334, 2.85, 6.1, 6.2, 6.533333333333333, 7.266666666666667, 7.833333333333333, 8.416666666666666, 9.333333333333334, 9.883333333333333, 11.066666666666666, 11.45, 11.9, 12.316666666666666, 12.966666666666667, 13.233333333333333, 13.6, 13.65, 14.3, 14.733333333333333, 15.15, 15.416666666666666, 16.2, 16.233333333333334, 16.466666666666665, 17.066666666666666, 17.6, 17.85, 17.9]","['stubborn / docile', 'not confident / confident']","[0, 13]",-0.2964625288632798,0.007120360246800637,"['unsuccessful / successful', 'selfish / generous', 'unfriendly / friendly', 'quiet / talkative', 'boring / fun', 'stubborn / docile', 'not understanding / understanding', 'unambitious / motivated']",[],[],1,1,3.5,6.0,7,7,4,7,5,7,6,7,6,7,4,3,1,3,3,3,2,4,2,2,6.0,7.0,2.5,4.0,4.0,4.5,4.5,5.5,5.5,3.0,21,34,35,16,27,24,28,24,32,28,1.3743685418725535,1.6749792701868151,1.1055415967851334,1.2583057392117916,0.816496580927726,1.4907119849998596,1.5275252316519468,1.1055415967851332,1.5986105077709065,1.707825127659933,25,0,1
100,VjnRWmQA ,11,9,8,32,0,24,Female,Single,"[0, 1, 13, 3, 7, 8]","[3, 1, 3, 2, 0, 1, 3, 0, 3, 1, 1, 2, 3, 3, 2, 3]","[array([5, 7, 4, 3, 2, 6]), array([6, 7, 4, 6, 6, 6]), array([6, 6, 3, 3, 5, 6]), array([6, 7, 3, 4, 1, 6]), array([5, 6, 2, 2, 1, 5]), array([5, 7, 2, 3, 1, 5]), array([6, 4, 3, 5, 2, 4]), array([5, 7, 2, 5, 3, 5]), array([5, 7, 6, 2, 2, 4]), array([5, 7, 3, 2, 2, 4])]",Agree,Agree,Agree,Agree,No,Agree,Disagree,Yes,Strongly agree,Agree,Yes,Better,It’s a good exercise and made me focus on areas that I can improve by thinking about how I feel in different scenarios ,"['organised', 'playful', 'punctual']","['delayed', 'spontaneous', 'cluttered', 'serious', 'unhelpful']","['delayed', 'cluttered', 'independent', 'serious', 'opinionated', 'unhelpful', 'following', 'slowpaced', 'liberal', 'spontaneous', 'lazy']",Agree,Agree,Same,No },3.070987654320988,"[0.0, 0.05, 0.18333333333333332, 0.23333333333333334, 4.083333333333333, 4.15, 7.016666666666667, 7.116666666666666, 7.15, 8.55, 8.716666666666667, 9.9, 10.35, 10.9, 11.183333333333334, 11.683333333333334, 12.066666666666666, 12.616666666666667, 12.933333333333334, 13.45, 14.0, 14.033333333333333, 14.883333333333333, 15.033333333333333, 15.5, 15.716666666666667, 16.8, 16.833333333333332, 16.9, 17.483333333333334, 20.066666666666666, 20.366666666666667, 20.4]","['unsuccessful / successful', 'not understanding / understanding']","[7, 0]",-0.4428074427700477,-0.019279471496747136,"['unsuccessful / successful', 'boring / fun', 'stubborn / docile', 'not understanding / understanding']","['selfish / generous', 'unfriendly / friendly', 'quiet / talkative']","[13, 3, 7]",1,1,5.0,7.0,7,7,6,7,6,7,6,7,7,7,2,4,3,1,1,1,2,2,2,2,4.5,6.0,5.5,5.0,3.5,4.0,4.0,5.0,4.5,3.5,23,27,35,29,27,21,23,24,27,26,1.707825127659933,0.8975274678557507,1.3437096247164249,2.0615528128088303,1.8929694486000912,2.034425935955617,1.2909944487358056,1.6072751268321592,1.8856180831641267,1.7716909687891083,31,0,0
